Date,League,Account,Action,Stash,Item
"15/05/2023, 12:19:01","Crucible","0v3r_Dk","modified","Currency","31× Awakened Sextant"
"15/05/2023, 12:19:01","Crucible","0v3r_Dk","modified","Fragment","17× Rusted Ambush Scarab"
"15/05/2023, 12:19:00","Crucible","0v3r_Dk","modified","Delirium","285× Simulacrum Splinter"
"15/05/2023, 12:19:00","Crucible","0v3r_Dk","modified","Currency","1993× Orb of Fusing"
"15/05/2023, 12:19:00","Crucible","0v3r_Dk","modified","Currency","363× Orb of Scouring"
"15/05/2023, 12:18:59","Crucible","0v3r_Dk","modified","Currency","1408× Chaos Orb"
"15/05/2023, 12:18:59","Crucible","0v3r_Dk","modified","Currency","132× Orb of Unmaking"
"15/05/2023, 12:18:59","Crucible","0v3r_Dk","modified","Currency","330× Chromatic Orb"
"15/05/2023, 12:18:58","Crucible","0v3r_Dk","modified","Currency","20× Divine Orb"
"15/05/2023, 12:11:52","Crucible","swozn","modified","Essence","4× Screaming Essence of Greed"
"15/05/2023, 12:11:52","Crucible","swozn","modified","Currency","2476× Orb of Alteration"
"15/05/2023, 12:11:51","Crucible","swozn","modified","Currency","229× Orb of Alchemy"
"15/05/2023, 12:11:51","Crucible","swozn","modified","Currency","2456× Orb of Alteration"
"15/05/2023, 12:11:51","Crucible","swozn","modified","Fragment","70× Timeless Templar Splinter"
"15/05/2023, 12:11:50","Crucible","swozn","modified","Divination Cards","126× The Union"
"15/05/2023, 12:11:50","Crucible","swozn","modified","Currency","318× Chromatic Orb"
"15/05/2023, 12:11:50","Crucible","swozn","modified","Currency","222× Orb of Alchemy"
"15/05/2023, 12:11:50","Crucible","swozn","modified","Currency","2436× Orb of Alteration"
"15/05/2023, 12:11:49","Crucible","swozn","modified","Fragment","23× Timeless Karui Splinter"
"15/05/2023, 12:11:49","Crucible","swozn","modified","Currency","2416× Orb of Alteration"
"15/05/2023, 12:11:49","Crucible","swozn","modified","Currency","202× Orb of Alchemy"
"15/05/2023, 12:11:48","Crucible","swozn","modified","Currency","1398× Chaos Orb"
"15/05/2023, 12:11:48","Crucible","swozn","modified","Currency","112× Instilling Orb"
"15/05/2023, 12:11:48","Crucible","swozn","modified","Essence","3× Screaming Essence of Woe"
"15/05/2023, 12:11:48","Crucible","swozn","modified","Currency","442× Cartographer's Chisel"
"15/05/2023, 12:11:47","Crucible","swozn","modified","Currency","2396× Orb of Alteration"
"15/05/2023, 12:11:47","Crucible","swozn","modified","Currency","131× Orb of Unmaking"
"15/05/2023, 12:11:47","Crucible","swozn","modified","Currency","77× Orb of Regret"
"15/05/2023, 12:11:46","Crucible","swozn","modified","Currency","27× Lesser Eldritch Ichor"
"15/05/2023, 12:11:46","Crucible","swozn","modified","Essence","5× Screaming Essence of Fear"
"15/05/2023, 12:11:46","Crucible","swozn","added","Essence","Screaming Essence of Sorrow"
"15/05/2023, 12:11:46","Crucible","swozn","modified","Essence","2× Screaming Essence of Dread"
"15/05/2023, 12:11:45","Crucible","swozn","modified","Currency","1986× Orb of Fusing"
"15/05/2023, 12:11:45","Crucible","swozn","modified","Fragment","18× Timeless Eternal Empire Splinter"
"15/05/2023, 12:11:45","Crucible","swozn","added","Currency","Geomancer's Incubator"
"15/05/2023, 12:11:45","Crucible","swozn","modified","Currency","37× Lesser Eldritch Ember"
"15/05/2023, 12:11:44","Crucible","swozn","modified","Currency","2379× Orb of Alteration"
"15/05/2023, 12:11:44","Crucible","swozn","modified","Divination Cards","110× Lingering Remnants"
"15/05/2023, 12:11:44","Crucible","swozn","modified","Currency","15× Divine Orb"
"15/05/2023, 12:11:44","Crucible","swozn","added","Currency","Sacred Orb"
"15/05/2023, 12:11:43","Crucible","swozn","modified","Currency","73× Vaal Orb"
"15/05/2023, 12:11:43","Crucible","swozn","modified","Currency","1985× Orb of Fusing"
"15/05/2023, 12:11:43","Crucible","swozn","modified","Currency","26× Awakened Sextant"
"15/05/2023, 12:11:42","Crucible","swozn","modified","Divination Cards","5× The Wrath"
"15/05/2023, 12:11:42","Crucible","swozn","modified","Currency","324× Orb of Chance"
"15/05/2023, 12:11:42","Crucible","swozn","added","Divination Cards","The Fishmonger"
"15/05/2023, 12:11:42","Crucible","swozn","added","Divination Cards","Dying Anguish"
"15/05/2023, 12:11:41","Crucible","swozn","modified","Divination Cards","3× The Tireless Extractor"
"15/05/2023, 12:11:41","Crucible","swozn","added","Divination Cards","Checkmate"
"15/05/2023, 12:11:40","Crucible","swozn","modified","Currency","2359× Orb of Alteration"
"15/05/2023, 12:11:40","Crucible","swozn","modified","Currency","357× Orb of Scouring"
"15/05/2023, 12:11:40","Crucible","swozn","modified","Divination Cards","49× Man With Bear"
"15/05/2023, 12:11:39","Crucible","swozn","modified","Currency","242× Jeweller's Orb"
"15/05/2023, 12:11:28","Crucible","0v3r_Dk","removed","juice","Cabal Spires Cemetery Map (T16)"
"15/05/2023, 12:11:19","Crucible","0v3r_Dk","added","General","Voidborn Reliquary Key"
"15/05/2023, 12:11:16","Crucible","0v3r_Dk","modified","Currency","1965× Orb of Fusing"
"15/05/2023, 12:11:16","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:11:16","Crucible","0v3r_Dk","modified","Currency","349× Orb of Scouring"
"15/05/2023, 12:11:16","Crucible","0v3r_Dk","modified","Fragment","18× Rusted Legion Scarab"
"15/05/2023, 12:11:15","Crucible","0v3r_Dk","modified","Fragment","5× Timeless Eternal Emblem"
"15/05/2023, 12:11:14","Crucible","0v3r_Dk","modified","Currency","1945× Orb of Fusing"
"15/05/2023, 12:11:14","Crucible","0v3r_Dk","modified","Currency","2× Influenced Scouting Report"
"15/05/2023, 12:11:14","Crucible","0v3r_Dk","modified","Currency","24× Awakened Sextant"
"15/05/2023, 12:11:13","Crucible","0v3r_Dk","modified","Divination Cards","124× The Union"
"15/05/2023, 12:11:13","Crucible","0v3r_Dk","modified","Currency","130× Orb of Unmaking"
"15/05/2023, 12:11:13","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:11:13","Crucible","0v3r_Dk","modified","Divination Cards","2× The Risk"
"15/05/2023, 12:11:12","Crucible","0v3r_Dk","modified","Currency","27× Explorer's Scouting Report"
"15/05/2023, 12:11:12","Crucible","0v3r_Dk","modified","Currency","1397× Chaos Orb"
"15/05/2023, 12:05:21","Crucible","swozn","modified","Currency","1393× Chaos Orb"
"15/05/2023, 12:05:21","Crucible","swozn","modified","Currency","47× Exalted Orb"
"15/05/2023, 12:05:15","Crucible","0v3r_Dk","modified","Currency","1383× Chaos Orb"
"15/05/2023, 12:05:04","Crucible","0v3r_Dk","removed","juice","Destiny Court Cemetery Map (T16)"
"15/05/2023, 12:05:04","Crucible","0v3r_Dk","removed","juice","Twisted Court Cemetery Map (T16)"
"15/05/2023, 12:05:02","Crucible","swozn","removed","Divination Cards","The Void"
"15/05/2023, 12:04:57","Crucible","swozn","removed","Divination Cards","Chaotic Disposition"
"15/05/2023, 12:04:56","Crucible","swozn","modified","Divination Cards","Chaotic Disposition"
"15/05/2023, 12:04:55","Crucible","swozn","removed","Divination Cards","Brother's Stash"
"15/05/2023, 12:04:42","Crucible","swozn","modified","Currency","2339× Orb of Alteration"
"15/05/2023, 12:04:42","Crucible","swozn","modified","Currency","434× Cartographer's Chisel"
"15/05/2023, 12:04:42","Crucible","swozn","modified","Currency","2319× Orb of Alteration"
"15/05/2023, 12:04:41","Crucible","swozn","modified","Currency","2299× Orb of Alteration"
"15/05/2023, 12:04:41","Crucible","swozn","added","Essence","Screaming Essence of Suffering"
"15/05/2023, 12:04:40","Crucible","swozn","modified","Currency","2281× Orb of Alteration"
"15/05/2023, 12:04:39","Crucible","swozn","modified","Currency","298× Chromatic Orb"
"15/05/2023, 12:04:39","Crucible","swozn","modified","Currency","2261× Orb of Alteration"
"15/05/2023, 12:04:39","Crucible","swozn","modified","Currency","2241× Orb of Alteration"
"15/05/2023, 12:04:38","Crucible","swozn","modified","Fragment","3× Rusted Abyss Scarab"
"15/05/2023, 12:04:38","Crucible","swozn","modified","Currency","1925× Orb of Fusing"
"15/05/2023, 12:04:37","Crucible","swozn","modified","Essence","2× Screaming Essence of Spite"
"15/05/2023, 12:04:37","Crucible","swozn","modified","Currency","2221× Orb of Alteration"
"15/05/2023, 12:04:37","Crucible","0v3r_Dk","modified","Currency","1403× Chaos Orb"
"15/05/2023, 12:04:37","Crucible","swozn","modified","Currency","315× Orb of Chance"
"15/05/2023, 12:04:36","Crucible","swozn","modified","Currency","59× Gemcutter's Prism"
"15/05/2023, 12:04:36","Crucible","swozn","modified","Currency","2201× Orb of Alteration"
"15/05/2023, 12:04:36","Crucible","swozn","modified","Currency","356× Orb of Augmentation"
"15/05/2023, 12:04:35","Crucible","swozn","modified","Currency","2181× Orb of Alteration"
"15/05/2023, 12:04:35","Crucible","swozn","modified","Divination Cards","109× Lingering Remnants"
"15/05/2023, 12:04:35","Crucible","swozn","added","Currency","Fossilised Incubator"
"15/05/2023, 12:04:34","Crucible","swozn","added","Currency","396× Rogue's Marker"
"15/05/2023, 12:04:34","Crucible","swozn","added","Currency","Fragmented Incubator"
"15/05/2023, 12:04:33","Crucible","swozn","modified","Currency","128× Orb of Unmaking"
"15/05/2023, 12:04:33","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:04:33","Crucible","swozn","modified","Fragment","4× Rusted Bestiary Scarab"
"15/05/2023, 12:04:32","Crucible","swozn","modified","Delve","2× Pristine Fossil"
"15/05/2023, 12:04:32","Crucible","swozn","added","Currency","Fragmented Incubator"
"15/05/2023, 12:04:32","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:04:31","Crucible","swozn","modified","Fragment","57× Timeless Templar Splinter"
"15/05/2023, 12:04:31","Crucible","swozn","modified","Currency","326× Orb of Augmentation"
"15/05/2023, 12:04:31","Crucible","swozn","modified","Currency","1383× Chaos Orb"
"15/05/2023, 12:04:30","Crucible","swozn","modified","Currency","2161× Orb of Alteration"
"15/05/2023, 12:04:30","Crucible","swozn","modified","Currency","182× Orb of Alchemy"
"15/05/2023, 12:04:29","Crucible","swozn","modified","Currency","2141× Orb of Alteration"
"15/05/2023, 12:04:29","Crucible","swozn","modified","Currency","2121× Orb of Alteration"
"15/05/2023, 12:04:28","Crucible","swozn","modified","Currency","288× Chromatic Orb"
"15/05/2023, 12:04:28","Crucible","swozn","modified","Currency","298× Orb of Chance"
"15/05/2023, 12:04:28","Crucible","swozn","modified","Currency","36× Lesser Eldritch Ember"
"15/05/2023, 12:04:27","Crucible","swozn","modified","Currency","2101× Orb of Alteration"
"15/05/2023, 12:04:27","Crucible","swozn","modified","Currency","1913× Orb of Fusing"
"15/05/2023, 12:04:26","Crucible","swozn","modified","Currency","278× Orb of Chance"
"15/05/2023, 12:04:26","Crucible","swozn","modified","Currency","2081× Orb of Alteration"
"15/05/2023, 12:04:26","Crucible","swozn","modified","Currency","1893× Orb of Fusing"
"15/05/2023, 12:04:25","Crucible","swozn","modified","Currency","70× Vaal Orb"
"15/05/2023, 12:04:25","Crucible","swozn","modified","Currency","341× Orb of Scouring"
"15/05/2023, 12:04:24","Crucible","swozn","modified","Currency","170× Orb of Alchemy"
"15/05/2023, 12:04:24","Crucible","swozn","modified","Currency","225× Jeweller's Orb"
"15/05/2023, 12:04:24","Crucible","swozn","modified","Currency","24× Lesser Eldritch Ichor"
"15/05/2023, 12:04:23","Crucible","swozn","modified","Currency","75× Orb of Regret"
"15/05/2023, 12:04:23","Crucible","swozn","modified","Currency","268× Chromatic Orb"
"15/05/2023, 12:04:22","Crucible","swozn","modified","Currency","105× Instilling Orb"
"15/05/2023, 12:04:22","Crucible","swozn","added","Divination Cards","Brother's Stash"
"15/05/2023, 12:04:21","Crucible","swozn","modified","Currency","2061× Orb of Alteration"
"15/05/2023, 12:03:38","Crucible","0v3r_Dk","modified","Currency","14× Divine Orb"
"15/05/2023, 12:03:07","Crucible","0v3r_Dk","modified","Currency","1382× Chaos Orb"
"15/05/2023, 12:03:06","Crucible","0v3r_Dk","modified","Currency","25× Explorer's Scouting Report"
"15/05/2023, 12:03:06","Crucible","0v3r_Dk","modified","Currency","127× Orb of Unmaking"
"15/05/2023, 12:03:06","Crucible","0v3r_Dk","modified","Currency","22× Awakened Sextant"
"15/05/2023, 12:03:06","Crucible","0v3r_Dk","added","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 12:03:05","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:03:05","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:03:05","Crucible","0v3r_Dk","modified","Currency","21× Explorer's Scouting Report"
"15/05/2023, 12:03:05","Crucible","0v3r_Dk","modified","Currency","333× Orb of Scouring"
"15/05/2023, 12:03:04","Crucible","0v3r_Dk","modified","Delirium","272× Simulacrum Splinter"
"15/05/2023, 12:03:04","Crucible","0v3r_Dk","modified","Divination Cards","123× The Union"
"15/05/2023, 12:03:03","Crucible","0v3r_Dk","modified","Divination Cards","2× The Saint's Treasure"
"15/05/2023, 12:03:03","Crucible","0v3r_Dk","modified","Divination Cards","116× The Union"
"15/05/2023, 12:03:02","Crucible","0v3r_Dk","modified","Currency","42× Exalted Orb"
"15/05/2023, 12:03:02","Crucible","0v3r_Dk","added","Delirium","Jeweller's Delirium Orb"
"15/05/2023, 12:03:02","Crucible","0v3r_Dk","modified","Delirium","3× Whispering Delirium Orb"
"15/05/2023, 12:03:01","Crucible","0v3r_Dk","added","Delirium","Foreboding Delirium Orb"
"15/05/2023, 12:02:59","Crucible","Armanetsy","removed","Currency","Infused Incubator"
"15/05/2023, 12:02:59","Crucible","Armanetsy","removed","Currency","Fossilised Incubator"
"15/05/2023, 12:02:58","Crucible","Armanetsy","removed","Currency","2× Skittering Incubator"
"15/05/2023, 12:02:57","Crucible","Armanetsy","removed","Currency","Ornate Incubator"
"15/05/2023, 12:02:57","Crucible","Armanetsy","removed","Currency","Ornate Incubator"
"15/05/2023, 12:02:54","Crucible","Armanetsy","added","Currency","Ornate Incubator"
"15/05/2023, 12:02:53","Crucible","Armanetsy","modified","Currency","21× Awakened Sextant"
"15/05/2023, 12:02:53","Crucible","Armanetsy","added","Maps","Promenade Map (T6)"
"15/05/2023, 12:02:53","Crucible","Armanetsy","modified","Currency","420× Cartographer's Chisel"
"15/05/2023, 12:02:53","Crucible","Armanetsy","modified","Fragment","5× Rusted Sulphite Scarab"
"15/05/2023, 12:02:52","Crucible","Armanetsy","modified","Divination Cards","113× The Union"
"15/05/2023, 12:02:51","Crucible","Armanetsy","modified","Currency","5× Ancient Shard"
"15/05/2023, 12:02:51","Crucible","Armanetsy","modified","Currency","44× Greater Eldritch Ichor"
"15/05/2023, 12:02:49","Crucible","Armanetsy","modified","Currency","58× Gemcutter's Prism"
"15/05/2023, 12:02:49","Crucible","Armanetsy","modified","Divination Cards","4× The Wrath"
"15/05/2023, 12:02:48","Crucible","Armanetsy","added","Currency","2× Skittering Incubator"
"15/05/2023, 12:02:48","Crucible","Armanetsy","modified","Divination Cards","107× Lingering Remnants"
"15/05/2023, 12:02:47","Crucible","Armanetsy","modified","Currency","2041× Orb of Alteration"
"15/05/2023, 12:02:46","Crucible","Armanetsy","modified","Divination Cards","111× The Union"
"15/05/2023, 12:02:46","Crucible","Armanetsy","modified","Currency","2021× Orb of Alteration"
"15/05/2023, 12:02:45","Crucible","Armanetsy","modified","Currency","2001× Orb of Alteration"
"15/05/2023, 12:02:45","Crucible","Armanetsy","modified","Divination Cards","48× Man With Bear"
"15/05/2023, 12:02:44","Crucible","Armanetsy","modified","Currency","1375× Chaos Orb"
"15/05/2023, 12:02:44","Crucible","Armanetsy","modified","Currency","42× Enkindling Orb"
"15/05/2023, 11:56:38","Crucible","Armanetsy","modified","Fragment","37× Timeless Templar Splinter"
"15/05/2023, 11:56:38","Crucible","Armanetsy","modified","Currency","1981× Orb of Alteration"
"15/05/2023, 11:56:38","Crucible","Armanetsy","modified","Divination Cards","104× The Union"
"15/05/2023, 11:56:37","Crucible","Armanetsy","modified","Currency","416× Cartographer's Chisel"
"15/05/2023, 11:56:37","Crucible","Armanetsy","modified","Fragment","16× Rusted Ambush Scarab"
"15/05/2023, 11:56:37","Crucible","Armanetsy","modified","Currency","1371× Chaos Orb"
"15/05/2023, 11:56:37","Crucible","Armanetsy","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:56:36","Crucible","Armanetsy","modified","Currency","4× Ancient Shard"
"15/05/2023, 11:56:36","Crucible","Armanetsy","modified","Currency","41× Enkindling Orb"
"15/05/2023, 11:56:36","Crucible","Armanetsy","modified","Currency","57× Gemcutter's Prism"
"15/05/2023, 11:56:36","Crucible","Armanetsy","modified","Currency","1961× Orb of Alteration"
"15/05/2023, 11:56:35","Crucible","Armanetsy","modified","Currency","17× Awakened Sextant"
"15/05/2023, 11:56:33","Crucible","0v3r_Dk","modified","Currency","55× Gemcutter's Prism"
"15/05/2023, 11:56:29","Crucible","0v3r_Dk","modified","Currency","44× Gemcutter's Prism"
"15/05/2023, 11:56:26","Crucible","0v3r_Dk","removed","General","level 1 11% Enlighten Support"
"15/05/2023, 11:56:25","Crucible","0v3r_Dk","added","General","level 3 23% Empower Support"
"15/05/2023, 11:56:23","Crucible","0v3r_Dk","added","General","level 2 7% Empower Support"
"15/05/2023, 11:56:22","Crucible","0v3r_Dk","removed","General","level 2 7% Empower Support"
"15/05/2023, 11:55:51","Crucible","swozn","modified","Currency","1873× Orb of Fusing"
"15/05/2023, 11:55:49","Crucible","0v3r_Dk","removed","juice","Haunted Core Cemetery Map (T16)"
"15/05/2023, 11:55:44","Crucible","swozn","modified","Currency","33× Lesser Eldritch Ember"
"15/05/2023, 11:55:43","Crucible","swozn","modified","Currency","248× Chromatic Orb"
"15/05/2023, 11:55:42","Crucible","swozn","modified","Divination Cards","100× The Union"
"15/05/2023, 11:55:41","Crucible","swozn","modified","Currency","65× Vaal Orb"
"15/05/2023, 11:55:41","Crucible","swozn","modified","Currency","1941× Orb of Alteration"
"15/05/2023, 11:55:40","Crucible","swozn","modified","Divination Cards","2× Desperate Crusade"
"15/05/2023, 11:55:40","Crucible","swozn","modified","Divination Cards","4× The Porcupine"
"15/05/2023, 11:55:40","Crucible","swozn","modified","Currency","1921× Orb of Alteration"
"15/05/2023, 11:55:39","Crucible","swozn","modified","Currency","1365× Chaos Orb"
"15/05/2023, 11:55:39","Crucible","swozn","modified","Currency","64× Gemcutter's Prism"
"15/05/2023, 11:55:39","Crucible","swozn","added","Divination Cards","Justified Ambition"
"15/05/2023, 11:55:38","Crucible","swozn","modified","Currency","1901× Orb of Alteration"
"15/05/2023, 11:55:38","Crucible","swozn","modified","Currency","311× Orb of Augmentation"
"15/05/2023, 11:55:38","Crucible","0v3r_Dk","modified","Currency","20× Explorer's Scouting Report"
"15/05/2023, 11:55:38","Crucible","swozn","modified","Currency","98× Instilling Orb"
"15/05/2023, 11:55:38","Crucible","0v3r_Dk","modified","Currency","311× Orb of Scouring"
"15/05/2023, 11:55:37","Crucible","swozn","added","Divination Cards","The Warlord"
"15/05/2023, 11:55:37","Crucible","0v3r_Dk","modified","Currency","1853× Orb of Fusing"
"15/05/2023, 11:55:37","Crucible","0v3r_Dk","modified","Delirium","235× Simulacrum Splinter"
"15/05/2023, 11:55:37","Crucible","swozn","modified","Currency","15× Awakened Sextant"
"15/05/2023, 11:55:37","Crucible","0v3r_Dk","modified","Currency","123× Orb of Unmaking"
"15/05/2023, 11:55:37","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:55:36","Crucible","0v3r_Dk","modified","Currency","14× Awakened Sextant"
"15/05/2023, 11:55:36","Crucible","swozn","modified","Divination Cards","104× Lingering Remnants"
"15/05/2023, 11:55:36","Crucible","0v3r_Dk","modified","Divination Cards","95× The Union"
"15/05/2023, 11:55:36","Crucible","swozn","modified","Currency","310× Orb of Scouring"
"15/05/2023, 11:55:36","Crucible","swozn","modified","Currency","286× Orb of Augmentation"
"15/05/2023, 11:55:35","Crucible","swozn","modified","Currency","1881× Orb of Alteration"
"15/05/2023, 11:55:35","Crucible","swozn","modified","Essence","2× Screaming Essence of Torment"
"15/05/2023, 11:55:35","Crucible","swozn","modified","Essence","3× Screaming Essence of Hatred"
"15/05/2023, 11:55:34","Crucible","swozn","modified","Essence","4× Screaming Essence of Fear"
"15/05/2023, 11:55:34","Crucible","swozn","modified","Divination Cards","3× The Tinkerer's Table"
"15/05/2023, 11:55:33","Crucible","swozn","modified","Currency","412× Cartographer's Chisel"
"15/05/2023, 11:55:33","Crucible","swozn","modified","Currency","15× Annulment Shard"
"15/05/2023, 11:55:33","Crucible","swozn","modified","Currency","228× Chromatic Orb"
"15/05/2023, 11:55:33","Crucible","swozn","modified","Currency","1833× Orb of Fusing"
"15/05/2023, 11:49:32","Crucible","swozn","modified","Currency","96× Instilling Orb"
"15/05/2023, 11:49:31","Crucible","swozn","modified","Fragment","18× Timeless Karui Splinter"
"15/05/2023, 11:49:31","Crucible","swozn","added","Currency","Ornate Incubator"
"15/05/2023, 11:49:31","Crucible","swozn","modified","Currency","61× Vaal Orb"
"15/05/2023, 11:49:30","Crucible","swozn","modified","Currency","21× Lesser Eldritch Ichor"
"15/05/2023, 11:49:30","Crucible","swozn","modified","Divination Cards","46× Man With Bear"
"15/05/2023, 11:49:30","Crucible","swozn","modified","Currency","67× Orb of Regret"
"15/05/2023, 11:49:29","Crucible","swozn","modified","Divination Cards","102× Lingering Remnants"
"15/05/2023, 11:49:29","Crucible","swozn","modified","Currency","309× Orb of Scouring"
"15/05/2023, 11:49:29","Crucible","swozn","modified","Divination Cards","92× The Union"
"15/05/2023, 11:49:28","Crucible","swozn","modified","Currency","1821× Orb of Fusing"
"15/05/2023, 11:49:28","Crucible","swozn","modified","Currency","208× Chromatic Orb"
"15/05/2023, 11:49:27","Crucible","swozn","modified","Currency","40× Enkindling Orb"
"15/05/2023, 11:49:27","Crucible","swozn","modified","Currency","1360× Chaos Orb"
"15/05/2023, 11:49:27","Crucible","swozn","modified","Currency","1801× Orb of Fusing"
"15/05/2023, 11:49:26","Crucible","swozn","modified","Currency","16× Divine Orb"
"15/05/2023, 11:49:26","Crucible","swozn","modified","Currency","1866× Orb of Alteration"
"15/05/2023, 11:49:26","Crucible","swozn","modified","Currency","401× Cartographer's Chisel"
"15/05/2023, 11:49:25","Crucible","swozn","modified","Currency","30× Lesser Eldritch Ember"
"15/05/2023, 11:49:25","Crucible","swozn","modified","Currency","43× Greater Eldritch Ichor"
"15/05/2023, 11:49:25","Crucible","swozn","modified","Fragment","3× Rusted Bestiary Scarab"
"15/05/2023, 11:49:24","Crucible","swozn","modified","Fragment","4× Rusted Elder Scarab"
"15/05/2023, 11:49:24","Crucible","swozn","modified","Delirium","4× Thaumaturge's Delirium Orb"
"15/05/2023, 11:49:24","Crucible","swozn","modified","Fragment","3× Rusted Cartography Scarab"
"15/05/2023, 11:49:24","Crucible","swozn","modified","Fragment","36× Timeless Templar Splinter"
"15/05/2023, 11:48:24","Crucible","0v3r_Dk","removed","Currency","Diviner's Incubator"
"15/05/2023, 11:47:22","Crucible","0v3r_Dk","removed","juice","Secluded Core Cemetery Map (T16)"
"15/05/2023, 11:47:03","Crucible","0v3r_Dk","added","General","Voidborn Reliquary Key"
"15/05/2023, 11:46:58","Crucible","0v3r_Dk","modified","Currency","15× Divine Orb"
"15/05/2023, 11:46:58","Crucible","0v3r_Dk","modified","Divination Cards","90× The Union"
"15/05/2023, 11:46:57","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:46:57","Crucible","0v3r_Dk","modified","Currency","297× Orb of Scouring"
"15/05/2023, 11:46:56","Crucible","0v3r_Dk","modified","Currency","1357× Chaos Orb"
"15/05/2023, 11:43:01","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:43:01","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:43:00","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:43:00","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:43:00","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:43:00","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:42:59","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:42:59","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:42:58","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:42:58","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:42:58","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:42:57","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:42:57","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:42:57","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:42:56","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:42:48","Crucible","0v3r_Dk","removed","juice","Death Ziggurat Cemetery Map (T16)"
"15/05/2023, 11:42:46","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:42:46","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:42:45","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:42:44","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:42:41","Crucible","0v3r_Dk","modified","Currency","18× Explorer's Scouting Report"
"15/05/2023, 11:42:40","Crucible","0v3r_Dk","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 11:42:39","Crucible","swozn","modified","Currency","1847× Orb of Alteration"
"15/05/2023, 11:42:39","Crucible","swozn","modified","Currency","93× Instilling Orb"
"15/05/2023, 11:42:39","Crucible","swozn","modified","Currency","28× Lesser Eldritch Ember"
"15/05/2023, 11:42:38","Crucible","0v3r_Dk","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 11:42:38","Crucible","swozn","modified","Currency","1827× Orb of Alteration"
"15/05/2023, 11:42:37","Crucible","swozn","modified","Currency","1807× Orb of Alteration"
"15/05/2023, 11:42:36","Crucible","swozn","modified","Currency","1787× Orb of Alteration"
"15/05/2023, 11:42:36","Crucible","swozn","modified","Currency","63× Orb of Regret"
"15/05/2023, 11:42:36","Crucible","swozn","modified","Divination Cards","44× Man With Bear"
"15/05/2023, 11:42:36","Crucible","swozn","added","Metamorph","Prismatic Catalyst"
"15/05/2023, 11:42:35","Crucible","swozn","modified","Currency","1767× Orb of Alteration"
"15/05/2023, 11:42:35","Crucible","swozn","modified","Currency","1795× Orb of Fusing"
"15/05/2023, 11:42:35","Crucible","0v3r_Dk","added","Blight","Crimson Oil"
"15/05/2023, 11:42:34","Crucible","swozn","modified","Currency","1747× Orb of Alteration"
"15/05/2023, 11:42:34","Crucible","0v3r_Dk","modified","Delirium","217× Simulacrum Splinter"
"15/05/2023, 11:42:34","Crucible","0v3r_Dk","modified","Currency","122× Orb of Unmaking"
"15/05/2023, 11:42:34","Crucible","swozn","modified","Currency","210× Jeweller's Orb"
"15/05/2023, 11:42:34","Crucible","0v3r_Dk","modified","Currency","296× Orb of Scouring"
"15/05/2023, 11:42:34","Crucible","swozn","modified","Currency","13× Awakened Sextant"
"15/05/2023, 11:42:33","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
